word,severity,vibe,pos,
humectant,1,other,noun,
anorthography,4,other,noun,
Thales of Miletus,2,other,noun,
private road,4,other,noun,
nurse-midwife,3,other,noun,
disharmonious,2,other,adjective,
cothromboplastin,3,other,noun,
Toronto,2,other,noun,
Jim Crow,3,other,noun,
unlocated,2,other,adjective,
sensitizer,4,other,noun,
scaly lentinus,3,other,noun,
prelature,3,other,noun,
cheerlessly,4,other,adverb,
Walter Raleigh,2,other,noun,
hiding,2,other,noun,
thumbscrew,1,other,noun,
radio spectrum,3,other,noun,
gunflint,2,other,noun,
skyline,2,other,noun,
Ithiel Town,4,other,noun,
feather,3,other,verb,
looting,4,other,noun,
handcar,1,other,noun,
vinyl polymer,3,other,noun,
impracticable,3,other,adjective,
coucal,2,other,noun,
bum about,4,other,verb,
upstair,4,other,adjective,
response time,2,other,noun,
States' Rights Democratic Party,4,other,noun,
bathing tub,1,other,noun,
escapology,4,other,noun,
misinform,4,other,verb,
Homogyne,2,other,noun,
Machiavellian,1,other,adjective,
firm,4,other,verb,
plow,2,other,verb,
Isopyrum,1,other,noun,
gum arabic,4,other,noun,
secret approval,3,other,noun,
Gypaetus,4,other,noun,
waste paper,4,other,noun,
life sentence,4,other,noun,
Osmundaceae,2,other,noun,
Sunday school,1,other,noun,
remediate,4,other,verb,
triumphal arch,1,other,noun,
Payena,4,other,noun,
chamber,4,other,noun,
panetella,1,other,noun,
performing arts,1,other,noun,
yahoo,4,other,noun,
parallel interface,4,other,noun,
Disneyland,4,other,noun,
green June beetle,3,other,noun,
journalistic,3,other,adjective,
capital of Gabon,4,other,noun,
molded salad,4,other,noun,
hard cheese,4,other,noun,
streetcar,1,other,noun,
sympathizer,3,other,noun,
deshabille,2,other,noun,
shamed,2,other,adjective,
order of the day,1,other,noun,
end-to-end,2,other,adjective,
Ratitae,3,other,noun,
subfamily Petauristidae,2,other,noun,
oscine,2,other,adjective,
mausoleum,2,other,noun,
monochromasy,3,other,noun,
coleus,2,other,noun,
rapturous,2,other,adjective,
frontally,4,other,adverb,
pork-fish,1,other,noun,
thump,3,other,noun,
greyish,2,other,adjective,
Cotula,4,other,noun,
aboral,1,other,adjective,
northwestwardly,1,other,adverb,
retention basin,1,other,noun,
symphysis,1,other,noun,
scapose,1,other,adjective,
unforgivably,4,other,adverb,
acceptance,2,other,noun,
financial condition,2,other,noun,
petchary,1,other,noun,
cost-plus,1,other,adjective,
bleu,4,other,noun,
householder,3,other,noun,
prey,1,other,verb,
cascade,1,other,verb,
metaproterenol,1,other,noun,
Aesculus,1,other,noun,
hundred-and-sixtieth,1,other,adjective,
Frederick Douglass,3,other,noun,
languish,2,other,verb,
enlarged,4,other,adjective,
rhythmical,4,other,adjective,
casern,4,other,noun,
unmindful,1,other,adjective,
ghettoize,4,other,verb,
Haverhill fever,3,other,noun,
genus Dysdercus,1,other,noun,
Leviticus,2,other,noun,
contender,1,other,noun,
yellow pitcher plant,4,other,noun,
skepful,1,other,noun,
hostile,4,other,adjective,
mincemeat,2,other,noun,
west-central,1,other,adjective,
frogmarch,1,other,verb,
mangrove,2,other,noun,
class Crinoidea,2,other,noun,
excitant,2,other,noun,
unruliness,1,other,noun,
cattie,4,other,noun,
Duplicidentata,1,other,noun,
splattering,2,other,noun,
sound pressure level,4,other,noun,
nurse clinician,1,other,noun,
unrenewable,4,other,adjective,
Muskogean language,2,other,noun,
race problem,3,other,noun,
carvedilol,3,other,noun,
laparotomy,3,other,noun,
Sherlock Holmes,3,other,noun,
Mastotermes electromexicus,1,other,noun,
delusory,4,other,adjective,
Cuban bast,4,other,noun,
benday,4,other,verb,
genus Sambucus,1,other,noun,
rigid,1,other,adjective,
anhidrosis,2,other,noun,
stay put,2,other,verb,
high spirits,1,other,noun,
calcitic,4,other,adjective,
weapon of mass destruction,4,other,noun,
Cercis canadensis,2,other,noun,
white-ribbed,4,other,adjective,
concave shape,2,other,noun,
Crow,1,other,noun,
tile,4,other,noun,
Sorex palustris,2,other,noun,
Cotswold Hills,1,other,noun,
incomparable,1,other,adjective,
Moldavia,3,other,noun,
firing range,1,other,noun,
subfamily Turdinae,4,other,noun,
Camelina sativa,4,other,noun,
agnation,2,other,noun,
shipway,4,other,noun,
minority,2,other,noun,
input file,3,other,noun,
Oliver Wendell Holmes Jr.,3,other,noun,
desultory,1,other,adjective,
Wassermann test,4,other,noun,
Leuciscus cephalus,1,other,noun,
401-k,2,other,noun,
proportional,3,other,adjective,
fueling,1,other,noun,
advertency,1,other,noun,
Tetraneuris,1,other,noun,
Gnostic,2,other,noun,
department,4,other,noun,
synapsid,2,other,noun,
herpes labialis,2,other,noun,
nib,3,other,noun,
nephrectomy,2,other,noun,
steaming,4,other,adjective,
stratus,2,other,noun,
Caryota urens,3,other,noun,
goblet,3,other,noun,
ill humor,3,other,noun,
lapidify,3,other,verb,
Islamic law,4,other,noun,
Cambodia,2,other,noun,
mountain box,1,other,noun,
levodopa,3,other,noun,
due date,4,other,noun,
neurectomy,2,other,noun,
Doctor of Fine Arts,4,other,noun,
Danzig,1,other,noun,
gum eurphorbium,1,other,noun,
skull session,4,other,noun,
European blackbird,2,other,noun,
urinary tract,4,other,noun,
stealthy,4,other,adjective,
convocation,3,other,noun,
fine-leaved,3,other,adjective,
toughen,4,other,verb,
wetting agent,3,other,noun,
lory,3,other,noun,
come to,4,other,verb,
simple fruit,1,other,noun,
amyotrophic lateral sclerosis,1,other,noun,
high table,3,other,noun,
umpirage,3,other,noun,
well,1,other,verb,
simazine,1,other,noun,
kismet,1,other,noun,
freckle,3,other,noun,
inventively,2,other,adverb,
running play,3,other,noun,
sea eagle,4,other,noun,
coral honeysuckle,1,other,noun,
lacrimal duct,3,other,noun,
pleonastic,4,other,adjective,
exultant,2,other,adjective,
thereof,1,other,adverb,
stagger head,2,other,noun,
Cape York Peninsula,4,other,noun,
partridge,1,other,noun,
exhibition hall,3,other,noun,
mind,3,other,verb,
peplum,4,other,noun,
mason bee,3,other,noun,
in your birthday suit,4,other,adjective,
fedora,3,other,noun,
Gulf of Sidra,2,other,noun,
expressly,2,other,adverb,
Apulia,4,other,noun,
late,2,other,adverb,
genus Nothosaurus,1,other,noun,
pork roast,3,other,noun,
Callitris endlicheri,4,other,noun,
Bacteroidaceae,4,other,noun,
misapprehend,4,other,verb,
akimbo,4,other,adverb,
fathometer,2,other,noun,
rauwolfia,1,other,noun,
Federal Home Loan Bank System,4,other,noun,
wester,1,other,noun,
slush around,3,other,verb,
suborder Hystricomorpha,2,other,noun,
Charles Watson-Wentworth,1,other,noun,
red-necked grebe,1,other,noun,
Ondatra zibethica,3,other,noun,
cancellate,3,other,adjective,
cloze,4,other,adjective,
family Trombidiidae,1,other,noun,
conduction anaesthesia,2,other,noun,
great grey owl,2,other,noun,
moonwort,2,other,noun,
horticulture,1,other,noun,
Inigo Jones,4,other,noun,
Polanisia,2,other,noun,
hog peanut,3,other,noun,
strep throat,3,other,noun,
contrariwise,4,other,adverb,
Tellima,2,other,noun,
centered,4,other,adjective,
decor,3,other,noun,
genus Cabomba,1,other,noun,
unhesitating,1,other,adjective,
poke out,1,other,verb,
divisive,1,other,adjective,
condyloma acuminatum,3,other,noun,
Manichaeanism,2,other,noun,
fancy-dress ball,2,other,noun,
antagonistic muscle,3,other,noun,
North Germanic,1,other,noun,
chestnut,2,other,adjective,
triumph,4,other,verb,
vortex vein,3,other,noun,
very fast,4,other,adverb,
philosophers' stone,1,other,noun,
psychoanalyst,1,other,noun,
popularism,1,other,noun,
eroding,1,other,noun,
Jamaican,1,other,noun,
short ribs,3,other,noun,
streaming,2,other,adjective,
aquatic,1,other,noun,
gate,2,other,verb,
true slime mold,3,other,noun,
cryonic,3,other,adjective,
Invar,3,other,noun,
consumer price index,4,other,noun,
ovarian cyst,1,other,noun,
rat snake,4,other,noun,
funny bone,1,other,noun,
Louis le Begue,1,other,noun,
tickler coil,2,other,noun,
remarkable,4,other,adjective,
Sciuromorpha,1,other,noun,
trophotropism,1,other,noun,
pseudosmallpox,1,other,noun,
accelerator,2,other,noun,
Sacramento River,2,other,noun,
Bowdlerism,3,other,noun,
vena ethmoidalis,4,other,noun,
Douglas,2,other,noun,
charge d'affaires,3,other,noun,
atone,1,other,verb,
Solanum melanocerasum,3,other,noun,
epicycle,2,other,noun,
Luciano Pavarotti,3,other,noun,
unmilitary,4,other,adjective,
Trachurus trachurus,1,other,noun,
lapful,2,other,noun,
luxuriation,1,other,noun,
reconciling,2,other,adjective,
prayer beads,2,other,noun,
worm snake,1,other,noun,
gray goldenrod,4,other,noun,
The Netherlands,4,other,noun,
Sapir,3,other,noun,
cone pepper,2,other,noun,
study,2,other,noun,
class Tiliomycetes,2,other,noun,
abaca,1,other,noun,
high-potential,3,other,adjective,
clothespin,2,other,noun,
sauciness,3,other,noun,
synesthesia,3,other,noun,
meteorite,4,other,noun,
Beadle,1,other,noun,
air-intake,4,other,noun,
Melville,2,other,noun,
from nowhere,1,other,adverb,
auscultatory,3,other,adjective,
maliciousness,2,other,noun,
Crab,2,other,noun,
at long last,3,other,adverb,
oracular,3,other,adjective,
substrate,3,other,noun,
conductance unit,4,other,noun,
subculture,2,other,noun,
murine typhus,1,other,noun,
despond,4,other,verb,
three-dimensional,2,other,adjective,
smilo,1,other,noun,
spacial,3,other,adjective,
Cape primrose,1,other,noun,
juke joint,2,other,noun,
entrench,2,other,verb,
Cadra,1,other,noun,
permeate,2,other,verb,
New World coral snake,4,other,noun,
sarcenet,2,other,noun,
alluvial plain,2,other,noun,
spring balance,4,other,noun,
funeral church,4,other,noun,
Cortinarius semisanguineus,1,other,noun,
well-favored,2,other,adjective,
idealist,4,other,noun,
gummy,3,other,adjective,
skin-dive,2,other,noun,
scaphoid bone,3,other,noun,
baking-powder biscuit,1,other,noun,
kitambilla,1,other,noun,
zilch,1,other,noun,
Bucephela clangula,1,other,noun,
adverbially,1,other,adverb,
stay over,3,other,verb,
Hungarian,4,other,adjective,
teem,1,other,verb,
hero-worship,2,other,verb,
anagram,1,other,noun,
peculate,1,other,verb,
genus Junco,4,other,noun,
neurology,1,other,noun,
Sisyridae,2,other,noun,
foetid pothos,1,other,noun,
equivalent,3,other,noun,
active immunity,4,other,noun,
soft tree fern,4,other,noun,
probabilism,1,other,noun,
Apollo asteroid,2,other,noun,
multitude,3,other,noun,
birthroot,2,other,noun,
Jean Caulvin,2,other,noun,
Carolean,3,other,adjective,
Black Maria,4,other,noun,
idiolatry,4,other,noun,
wipe off,1,other,verb,
Oujda,2,other,noun,
anamorphic,2,other,adjective,
tetherball,4,other,noun,
Whitsuntide,2,other,noun,
Crotalus viridis,3,other,noun,
showy daisy,2,other,noun,
Triturus vulgaris,4,other,noun,
airline business,3,other,noun,
plowshare,4,other,noun,
lukewarmness,1,other,noun,
road runner,4,other,noun,
Verbesina virginica,1,other,noun,
Australian Aborigine,4,other,noun,
pallidum,3,other,noun,
Fraxinus pennsylvanica,3,other,noun,
psilophyton,2,other,noun,
twopenny,2,other,adjective,
groundling,1,other,noun,
pusher,3,other,noun,
false pretense,1,other,noun,
nightie,2,other,noun,
invalid,1,other,noun,
allowable,2,other,adjective,
deictic,4,other,adjective,
unresistant,1,other,adjective,
caper sauce,2,other,noun,
Andromeda polifolia,1,other,noun,
Fifth Lateran Council,2,other,noun,
flameproof,4,other,adjective,
laparoscopy,1,other,noun,
Innocent XI,1,other,noun,
clothes moth,4,other,noun,
gregariously,1,other,adverb,
Helianthus annuus,4,other,noun,
Baton Rouge,3,other,noun,
Tammuz,3,other,noun,
Hyperglyphe perciformis,2,other,noun,
Nijmegen,4,other,noun,
Onsager,4,other,noun,
injure,3,other,verb,
detergence,1,other,noun,
quisling,4,other,noun,
horror-struck,2,other,adjective,
steak,4,other,noun,
genus Hexanchus,4,other,noun,
backrest,4,other,noun,
bribery,4,other,noun,
explosive compound,3,other,noun,
Philippine,3,other,adjective,
Tweedledum and Tweedledee,2,other,noun,
short-tempered,3,other,adjective,
crew,3,other,verb,
tsaritsa,3,other,noun,
rind,4,other,noun,
green gland,4,other,noun,
Claudius Ptolemaeus,1,other,noun,
pyrosis,2,other,noun,
People against Gangsterism and Drugs,3,other,noun,
credulousness,2,other,noun,
sudatory,3,other,noun,
disabling,3,other,adjective,
broil,2,other,noun,
energize,3,other,verb,
anthropologist,1,other,noun,
queer,1,other,noun,
leisurely,4,other,adverb,
in detail,2,other,adverb,
Crius,4,other,noun,
phosphoprotein,4,other,noun,
Molokai,3,other,noun,
carob bar,3,other,noun,
greeting,2,other,noun,
guidebook,2,other,noun,
searing iron,1,other,noun,
limitlessness,4,other,noun,
greyish-black,1,other,adjective,
genus Hemigalus,4,other,noun,
acicular,2,other,adjective,
odd man out,4,other,noun,
coppersmith,3,other,noun,
Quercus lyrata,2,other,noun,
martynia,1,other,noun,
Trigla lucerna,3,other,noun,
pothook,4,other,noun,
deforest,4,other,verb,
sweltry,4,other,adjective,
genus Schaffneria,3,other,noun,
Wilton,4,other,noun,
Bassia scoparia,4,other,noun,
glycerin jelly,1,other,noun,
pocketed freetail bat,3,other,noun,
log on,1,other,verb,
Cheiranthus asperus,2,other,noun,
mileometer,4,other,noun,
Pistacia vera,1,other,noun,
battle of Shiloh,1,other,noun,
pack,3,other,noun,
grevy's zebra,3,other,noun,
fencing,4,other,noun,
erythema,1,other,noun,
road game,4,other,noun,
sand rat,1,other,noun,
leprose,2,other,adjective,
Helminthostachys,4,other,noun,
classified stock,3,other,noun,
ribwort,1,other,noun,
water wheel,2,other,noun,
palpebrate,4,other,adjective,
emancipator,1,other,noun,
German language,1,other,noun,
ecologist,1,other,noun,
skysail,3,other,noun,
alpine goldenrod,3,other,noun,
infidelity,1,other,noun,
Nebuchadrezzar,4,other,noun,
decentralise,1,other,verb,
baked egg,4,other,noun,
family Allioniaceae,4,other,noun,
Friedrich August von Hayek,4,other,noun,
malignant neuroma,3,other,noun,
cardboard,3,other,noun,
mycomycin,4,other,noun,
scornfully,3,other,adverb,
protein molecule,4,other,noun,
witting,4,other,adjective,
tutorship,2,other,noun,
palish,1,other,adjective,
chicken breast,2,other,noun,
venogram,4,other,noun,
Empirin,1,other,noun,
genus Ischigualastia,3,other,noun,
actuated,4,other,adjective,
customshouse,3,other,noun,
beyond doubt,3,other,adjective,
expected value,3,other,noun,
plenitude,4,other,noun,
special agent,3,other,noun,
Lithocarpus,1,other,noun,
becomingness,3,other,noun,
space biology,2,other,noun,
hydathode,1,other,noun,
proscribed,3,other,adjective,
homewards,2,other,adverb,
onomastics,1,other,noun,
Nahum,4,other,noun,
surrealistic,1,other,adjective,
grueling,3,other,adjective,
electronic imitative deception,1,other,noun,
wow,2,other,verb,
unenrgetic,2,other,adjective,
Ulmus sarniensis,2,other,noun,
genus Nigroporus,3,other,noun,
coconspire,1,other,verb,
tanker,3,other,noun,
word picture,4,other,noun,
Gallicanism,3,other,noun,
bison,4,other,noun,
meadow rue,2,other,noun,
ultimate,2,other,adjective,
aloof,1,other,adjective,
trout,4,other,noun,
gift,2,other,verb,
turban squash,2,other,noun,
shaper,1,other,noun,
drawing card,4,other,noun,
lithophytic plant,1,other,noun,
westwards,2,other,adverb,
spitting cobra,1,other,noun,
Auguste Comte,2,other,noun,
St. Andrew,3,other,noun,
Copley,2,other,noun,
Plumeria alba,2,other,noun,
Stan the Man,3,other,noun,
imperative form,4,other,noun,
ackee,2,other,noun,
brutishly,2,other,adverb,
butter knife,1,other,noun,
position paper,2,other,noun,
pull one's weight,3,other,verb,
Northampton,3,other,noun,
ERT,3,other,noun,
desktop,1,other,noun,
Samoan,4,other,noun,
Cystopteris montana,4,other,noun,
xanthopsia,3,other,noun,
trailer truck,3,other,noun,
genus Strophanthus,2,other,noun,
Saint Martin,2,other,noun,
hydroelectric,2,other,adjective,
aorta,2,other,noun,
firing line,4,other,noun,
underreckoning,3,other,noun,
chorus girl,3,other,noun,
shambling,2,other,noun,
onslaught,2,other,noun,
malice,3,other,noun,
Microscopium,3,other,noun,
observingly,3,other,adverb,
bank line,2,other,noun,
whole gale,4,other,noun,
work-in,1,other,noun,
cold rubber,4,other,noun,
Mojave Desert,3,other,noun,
trucking rig,4,other,noun,
disintegration,1,other,noun,
effectual,2,other,adjective,
pesky,3,other,adjective,
glomerular,3,other,adjective,
home,3,other,adjective,
crawler,3,other,noun,
smirch,3,other,noun,
mug's game,2,other,noun,
get through,1,other,verb,
green pea soup,4,other,noun,
French sorrel,2,other,noun,
Shasta,1,other,noun,
Nyasaland,1,other,noun,
logistician,3,other,noun,
tracheophyte,1,other,noun,
Maalox,4,other,noun,
nativism,2,other,noun,
Pier Luigi Nervi,4,other,noun,
bonobo,2,other,noun,
grubstake,1,other,noun,
entelechy,4,other,noun,
erwinia,1,other,noun,
Le Chatelier's law,1,other,noun,
banker's bill,1,other,noun,
Sonora semiannulata,2,other,noun,
coral bean,1,other,noun,
inertness,4,other,noun,
collet,1,other,noun,
snaffle,1,other,noun,
bequest,4,other,noun,
Tilia japonica,4,other,noun,
introspective,2,other,adjective,
proteosome,1,other,noun,
endemic,1,other,noun,
amaranth family,3,other,noun,
state prison,1,other,noun,
king vulture,4,other,noun,
singular matrix,4,other,noun,
playwright,1,other,noun,
Catholic school,4,other,noun,
potage St. Germain,2,other,noun,
radio source,3,other,noun,
Sir Alfred Hitchcock,4,other,noun,
widow,2,other,noun,
springtail,1,other,noun,
acetabular,1,other,adjective,
lysogenisation,4,other,noun,
Synapsida,1,other,noun,
polytheistic,2,other,adjective,
heat-seeking missile,1,other,noun,
plunder,3,other,noun,
hyperlipoidaemia,2,other,noun,
cc,2,other,noun,
Leo IX,1,other,noun,
garrotte,4,other,verb,
Lions Club,3,other,noun,
lexicalisation,2,other,noun,
comic,3,other,adjective,
apoapsis,1,other,noun,
omnipotent,4,other,adjective,
gamma hydroxybutyrate,1,other,noun,
pycnotic,3,other,adjective,
heathenism,3,other,noun,
Ghana,2,other,noun,
Vaccinium pennsylvanicum,3,other,noun,
Psithyrus,2,other,noun,
Malosma,4,other,noun,
guilt by association,3,other,noun,
Bombus,3,other,noun,
cooperation,3,other,noun,
genus Musophaga,4,other,noun,
toughened,3,other,adjective,
aeroplane,1,other,noun,
assonant,4,other,adjective,
sleepover,2,other,noun,
silicide,1,other,noun,
judgement on the pleadings,2,other,noun,
dictatorship,2,other,noun,
dementia praecox,1,other,noun,
Francoa,2,other,noun,
Ochroma lagopus,2,other,noun,
Owen Glendower,2,other,noun,
Homer A. Thompson,3,other,noun,
Romanism,3,other,noun,
custodian,2,other,noun,
wisdom,4,other,noun,
toe crack,4,other,noun,
cheese dip,1,other,noun,
home ground,4,other,noun,
Cornus stolonifera,3,other,noun,
shortleaf pine,1,other,noun,
rub down,4,other,verb,
sexuality,2,other,noun,
long underwear,2,other,noun,
state's attorney,1,other,noun,
Corylus avellana grandis,4,other,noun,
